150
1738D0
4902.801076D0
50	48	 0.6874422325060D-7	-0.2516277217150D-6
50	49	-0.2725730518430D-7	 0.1260367980740D-6
50	50	 0.2796746040710D-6	-0.1092428774380D-8
51	0	-0.1116696552770D-6	 0.0000000000000D+0
51	1	-0.3497701810500D-7	-0.9669212708920D-8
51	2	-0.1180989333120D-6	-0.2231288208850D-6
51	3	-0.8056292462050D-8	 0.2473806838920D-6
51	4	 0.7514761172520D-7	-0.4647498590940D-9
51	5	 0.4179014694470D-7	-0.1633999029080D-6
51	6	 0.1144315325800D-7	-0.1963082766180D-6
51	7	-0.6176947045410D-7	 0.1047569634590D-6
51	8	-0.1198682170870D-6	 0.3198300459950D-6
51	9	 0.2327452667590D-6	-0.3312021736510D-9
51	10	 0.9931400696640D-7	-0.7998311209110D-8
51	11	 0.2149456643090D-6	-0.3200173232580D-7
51	12	 0.1490716019510D-6	-0.6862835132440D-7
51	13	-0.3128905533660D-6	-0.1101284190890D-6
51	14	 0.4559959668910D-7	 0.7609287379510D-7
51	15	-0.1435470671150D-6	 0.3623131904850D-6
51	16	 0.3412796243270D-7	-0.1404262410630D-6
51	17	-0.1461041573140D-6	-0.8030588933980D-7
51	18	-0.1420287817310D-7	 0.1075486409720D-6
51	19	 0.5678057523900D-7	 0.2689880150630D-6
51	20	-0.1673783475640D-7	 0.3278714312330D-7
51	21	 0.2150764957120D-6	-0.2479799360560D-6
51	22	-0.2044283206860D-7	-0.4122981475410D-7
51	23	-0.7370449786820D-7	-0.1601823158410D-7
51	24	 0.6002417857870D-7	-0.1195971583140D-6
51	25	 0.1679858697510D-6	-0.3299388046460D-7
51	26	-0.1150089882230D-7	-0.3180131209500D-7
51	27	-0.6553016946920D-7	-0.2088762947750D-6
51	28	 0.1591238552200D-6	 0.6204883519110D-7
51	29	 0.5153089711850D-7	 0.6210494651250D-8
51	30	 0.7505386302580D-7	 0.1585268170150D-6
51	31	-0.1616666125190D-6	-0.1199219737670D-7
51	32	-0.1571018756560D-6	-0.1746283165820D-7
51	33	-0.1449394495970D-6	-0.5657792207730D-7
51	34	 0.1591861116020D-6	 0.4251013912320D-7
51	35	-0.1281041069010D-6	-0.1049787655600D-8
51	36	-0.1138879552050D-7	-0.1441471173880D-6
51	37	-0.1389842698790D-6	-0.2140575828680D-6
51	38	 0.6617479016910D-7	-0.1163590144140D-6
51	39	 0.1568295703300D-6	 0.4113467941770D-7
51	40	 0.1707124408950D-7	 0.3715792474570D-7
51	41	 0.1800155642370D-7	 0.4951687925690D-7
51	42	-0.2046858234330D-7	-0.1094472211200D-6
51	43	-0.1496251545910D-7	 0.9495273107980D-7
51	44	-0.6032397364650D-7	-0.2714237648600D-7
51	45	-0.2957376078110D-7	 0.6832275777170D-7
51	46	 0.9287365532600D-7	-0.1190992278090D-7
51	47	 0.4931840127760D-7	 0.1643954894230D-6
51	48	-0.2862363969580D-7	-0.1069270162360D-6
51	49	 0.7483889276660D-7	 0.1288643533800D-6
51	50	 0.3627538477250D-8	-0.1247217728300D-6
51	51	-0.1211395639580D-6	 0.2275521039310D-6
52	0	 0.1027887307280D-6	 0.0000000000000D+0
52	1	 0.6578398424170D-7	-0.6332343910960D-7
52	2	 0.7155986206130D-7	 0.2297176590300D-6
52	3	-0.1140987757580D-7	-0.5982681897790D-7
52	4	-0.4189491697480D-7	-0.2150382162760D-6
52	5	 0.9188880522800D-7	 0.2518822805850D-6
52	6	 0.7729902930960D-7	-0.1361924650610D-7
52	7	 0.5505370135020D-7	 0.1476864697800D-6
52	8	 0.1337106114750D-6	 0.5118297833490D-7
52	9	-0.5016997984590D-7	-0.1903460648910D-6
52	10	-0.5151266043670D-7	 0.1540544533220D-6
52	11	-0.7766814297750D-7	-0.2849243340960D-6
52	12	-0.9439814179150D-7	 0.2909479291280D-6
52	13	 0.1202648200940D-6	 0.9716685893060D-7
52	14	 0.9354105783830D-8	 0.1884409734480D-6
52	15	-0.1772332776790D-6	-0.2380711860450D-6
52	16	 0.1245262126040D-6	-0.9334997190270D-7
52	17	 0.6679597313590D-7	 0.1268688916610D-6
52	18	 0.1732189141930D-6	-0.1099934986910D-7
52	19	 0.3336946631600D-7	-0.3745656863050D-7
52	20	-0.2564604326040D-7	-0.2059132458570D-6
52	21	-0.2286783230090D-7	-0.5424621941980D-7
52	22	-0.3919610461320D-7	 0.7801130259960D-7
52	23	-0.4544919320260D-7	 0.5579330901930D-7
52	24	 0.2629187915860D-7	 0.4235599089800D-8
52	25	 0.4816976262220D-7	 0.8214494640530D-7
52	26	-0.1865220209950D-6	 0.1411070063340D-6
52	27	 0.4151355876120D-8	-0.6359604161430D-7
52	28	-0.2864005854090D-6	-0.3476510794380D-7
52	29	-0.6838376853020D-7	-0.5664890045630D-7
52	30	 0.7870198741360D-7	 0.2136620785590D-6
52	31	 0.9648804085010D-8	 0.1330098478620D-6
52	32	 0.1478875416250D-6	-0.5556215729940D-7
52	33	-0.4084881452040D-7	 0.7959532215460D-7
52	34	 0.1170160486280D-7	 0.3097879549020D-7
52	35	-0.1513924074910D-7	 0.9011485727500D-7
52	36	 0.7390550853310D-7	 0.6432929759850D-7
52	37	-0.1614822278200D-7	-0.4564060023720D-7
52	38	 0.1307403315170D-6	-0.2979806405470D-8
52	39	-0.6257810607980D-7	 0.8305022573340D-7
52	40	 0.1701908428820D-6	 0.5149454188160D-7
52	41	 0.1089220718910D-6	-0.7361204130730D-8
52	42	-0.2979852444810D-7	 0.6410481088140D-7
52	43	 0.6215910992270D-8	 0.6253582042170D-7
52	44	-0.8803344745050D-7	 0.6471175210500D-8
52	45	 0.7908987850420D-7	 0.4533932872780D-7
52	46	-0.2308603931690D-6	-0.1045899190170D-6
52	47	 0.9229379600420D-7	 0.1272464690310D-7
52	48	-0.1108646844330D-6	-0.1682900153000D-6
52	49	-0.6621646861380D-8	 0.8936061545309D-7
52	50	-0.1279886055380D-7	 0.9097682630969D-7
52	51	-0.2455967535350D-6	 0.1163409883360D-7
52	52	 0.2576740477160D-7	-0.5906074872380D-8
53	0	 0.1013630713770D-7	 0.0000000000000D+0
53	1	 0.7598701418850D-8	 0.8217805716180D-7
53	2	-0.1274686315490D-6	-0.1754216918530D-6
53	3	-0.4132234642240D-7	 0.3621808690540D-7
53	4	 0.1778540524170D-7	-0.9542292685539D-7
53	5	-0.3487216649480D-7	 0.9817281152780D-8
53	6	 0.4835103154630D-9	 0.6154712705290D-7
53	7	-0.4322491964060D-7	-0.6851305412769D-7
53	8	-0.2109942580000D-6	 0.5919932560000D-8
53	9	 0.6132574473270D-7	-0.3944576346810D-7
53	10	 0.7080880654010D-7	 0.1829725826510D-6
53	11	 0.4899119160290D-7	-0.7972795038200D-7
53	12	 0.1096508708410D-6	 0.1012741245550D-6
53	13	-0.6477126532950D-7	-0.9849427324700D-7
53	14	 0.1934463806040D-6	-0.1166331407960D-6
53	15	 0.3939611864840D-7	 0.6338608197900D-7
53	16	-0.8652951142870D-7	 0.2212999934060D-6
53	17	 0.1132669205520D-6	-0.1139325158230D-7
53	18	-0.1522704811970D-6	 0.6277175570970D-7
53	19	 0.8358614147830D-7	-0.2326570604550D-6
53	20	-0.3817789576660D-7	 0.2692221632270D-7
53	21	 0.7602313941390D-7	 0.1300355542950D-7
53	22	-0.1168537900310D-6	-0.7168199191020D-8
53	23	 0.9789784496260D-7	-0.9095844330710D-7
53	24	 0.4065582159140D-7	-0.2627649467960D-6
53	25	-0.8300077837590D-7	-0.1273491797880D-6
53	26	-0.1016701396530D-6	 0.6377007121390D-7
53	27	-0.4082359429450D-7	 0.5424071969010D-7
53	28	 0.1086120766820D-6	 0.3841501723790D-7
53	29	-0.1784293375470D-7	 0.9313059951260D-7
53	30	-0.3340457229500D-8	-0.1351374438660D-6
53	31	-0.1021923852400D-6	 0.2171740760550D-6
53	32	 0.1459045111770D-7	-0.7102399576619D-7
53	33	-0.6566805596340D-7	 0.1211930064850D-7
53	34	 0.1916459511220D-6	-0.3211106492680D-8
53	35	-0.1365141574060D-6	 0.1036691388810D-6
53	36	-0.5197905192920D-7	 0.2014955956990D-7
53	37	 0.1247940319610D-6	-0.6582549432430D-7
53	38	-0.2792939488230D-7	-0.1530819539170D-7
53	39	 0.5133467505480D-7	-0.5984226563020D-7
53	40	-0.5472148864580D-7	 0.1794444904070D-6
53	41	-0.6579047447839D-7	 0.1982102274420D-7
53	42	 0.5703842150460D-7	-0.5097945235380D-7
53	43	-0.7102687197780D-7	-0.1700727654470D-7
53	44	-0.9110803917430D-9	-0.2346371379400D-7
53	45	 0.1516272095130D-7	-0.1411454266400D-6
53	46	-0.2695933118370D-7	-0.5223570943980D-7
53	47	-0.1596016968450D-7	 0.9938525256479D-7
53	48	-0.6115362710440D-7	-0.2119628661680D-7
53	49	 0.6675642177800D-7	 0.1377767961190D-6
53	50	 0.6929119018880D-7	-0.7907217430999D-7
53	51	-0.4293066137060D-7	-0.8185138620970D-7
53	52	-0.1123081851640D-7	-0.1203157729580D-6
53	53	-0.1206035978060D-6	 0.4953245253970D-7
54	0	-0.8578950132050D-7	 0.0000000000000D+0
54	1	-0.1032629436780D-6	-0.1053799851520D-6
54	2	 0.1313917579210D-6	-0.4532805605900D-8
54	3	 0.2616865664780D-7	 0.2073290073730D-7
54	4	-0.1343134711590D-7	 0.1313327684230D-6
54	5	 0.2042272366100D-7	 0.2796438434300D-6
54	6	 0.1662472615550D-6	 0.1773394571080D-6
54	7	 0.3039790202530D-7	-0.2662881123290D-7
54	8	-0.4264288091340D-8	-0.6920567206880D-7
54	9	-0.2650904641070D-7	-0.1018238588330D-7
54	10	-0.7536108753890D-7	 0.2338914063600D-7
54	11	-0.2917064950750D-7	-0.1290305087220D-6
54	12	 0.7164131653760D-7	 0.1623989495450D-6
54	13	-0.1062056937470D-6	 0.1553730782260D-6
54	14	 0.1860795439130D-6	 0.5373377962600D-7
54	15	 0.4518554524280D-7	 0.2011573077250D-7
54	16	-0.9605977698210D-7	-0.9133132296190D-7
54	17	-0.5147028786030D-8	-0.1894606457680D-7
54	18	 0.3560238409540D-7	-0.1510160261950D-6
54	19	 0.4906121242530D-8	 0.9079095529040D-7
54	20	-0.2391301931410D-6	 0.6300707470240D-7
54	21	 0.1010821069430D-6	 0.2486349892770D-7
54	22	 0.7777588736070D-7	-0.6605634481050D-7
54	23	 0.7235865797810D-8	-0.2051190605930D-7
54	24	-0.1896102424110D-6	-0.4271116993450D-7
54	25	 0.5039371821930D-7	 0.7198212695840D-7
54	26	 0.4934760402960D-7	-0.1495396833550D-7
54	27	 0.4969041646100D-7	 0.3442263967490D-7
54	28	-0.1630650013410D-6	-0.2188442830760D-6
54	29	 0.2627966768070D-6	-0.7399663188230D-8
54	30	 0.9212948791430D-7	 0.6690449163570D-7
54	31	-0.5553610089060D-8	-0.8864173884710D-7
54	32	 0.1603934661400D-6	-0.1195733378250D-7
54	33	-0.1140829983230D-6	-0.4355065481940D-7
54	34	-0.3693148659880D-7	 0.5246053584210D-7
54	35	-0.1137899324550D-6	 0.2761024252420D-7
54	36	 0.9191414059079D-8	 0.8121970311400D-7
54	37	-0.6965614423640D-7	-0.2731410846980D-7
54	38	 0.1506297577040D-6	-0.3095282324600D-8
54	39	-0.5033509523080D-7	-0.1021897951170D-6
54	40	 0.5805672516880D-7	-0.1288744210530D-6
54	41	-0.3878488342200D-7	 0.6190668742970D-8
54	42	-0.4997303572180D-7	-0.8210112567789D-7
54	43	-0.3015252484320D-8	 0.4890918111230D-7
54	44	 0.4128127249880D-7	 0.2444606494640D-7
54	45	 0.2227657232230D-7	-0.2675191161380D-7
54	46	 0.5787482158630D-7	-0.6355029845480D-7
54	47	 0.1874683242820D-8	-0.1316401374690D-7
54	48	-0.1414932592610D-6	-0.1080107719960D-6
54	49	-0.4549167377460D-7	 0.1308701636980D-6
54	50	-0.7835924516540D-7	-0.4649038134250D-7
54	51	-0.1834850162280D-6	 0.1496305348990D-6
54	52	-0.6112333446550D-8	 0.5526051704850D-7
54	53	-0.6120031070520D-8	-0.2027190021360D-7
54	54	 0.4188167843470D-8	 0.1333156472750D-6
55	0	-0.1756567097520D-7	 0.0000000000000D+0
55	1	-0.1311717266390D-6	 0.1098517287290D-6
55	2	-0.1967944890630D-6	-0.1370180013470D-6
55	3	 0.7944421985820D-9	 0.6743799102660D-7
55	4	-0.4799274809160D-7	-0.1233533498530D-6
55	5	-0.1138879260880D-6	-0.7382268992200D-7
55	6	-0.1706893352870D-6	 0.7466465711110D-7
55	7	-0.2377631435680D-7	-0.2913608295160D-7
55	8	-0.2698051094530D-9	 0.3694956381180D-6
55	9	 0.1470080973140D-6	 0.2069010015430D-7
55	10	 0.4938730818250D-7	 0.3548501564210D-7
55	11	 0.4853480853790D-8	-0.9499808056199D-7
55	12	-0.8136346103190D-7	-0.3331244972870D-7
55	13	-0.3976295628010D-7	-0.5940676422460D-7
55	14	 0.2542844595030D-7	-0.5584410140890D-7
55	15	-0.1232386540560D-6	-0.1463457753860D-7
55	16	-0.6663571437350D-7	-0.1217025432900D-6
55	17	-0.3275754524860D-8	-0.1861246362500D-6
55	18	 0.2473272637810D-7	-0.4034916655640D-7
55	19	 0.5214182305400D-7	 0.5998010844360D-7
55	20	 0.6438763906850D-7	-0.6422092698620D-7
55	21	 0.2152980278400D-6	-0.1776973341150D-6
55	22	-0.1122120729160D-6	-0.2897950187310D-6
55	23	-0.2502318248770D-8	-0.7641742683990D-7
55	24	-0.4511350590600D-7	-0.9159502197140D-7
55	25	 0.1089901110830D-6	 0.9937302767890D-7
55	26	 0.6562591877750D-7	 0.6103328410609D-7
55	27	 0.4765231166980D-8	 0.5952817843810D-7
55	28	 0.1790100390480D-6	 0.4263778987750D-7
55	29	-0.1104251563930D-6	 0.9812311464460D-7
55	30	 0.6193951305320D-7	-0.6890916516960D-7
55	31	-0.1074031452000D-6	-0.2154538932020D-7
55	32	 0.8591163381020D-7	 0.1215789123210D-7
55	33	-0.9099306720900D-7	-0.1430068995310D-6
55	34	 0.7369211869910D-7	-0.4412589153840D-7
55	35	-0.1083514227990D-6	-0.2344620513940D-7
55	36	-0.7860322842520D-7	 0.1225243825730D-6
55	37	 0.7656140770860D-7	 0.1554239123150D-7
55	38	 0.8891941958340D-8	 0.1445889572360D-6
55	39	-0.7975224159690D-7	 0.7545336843580D-7
55	40	-0.6526508983570D-7	-0.5710708698130D-7
55	41	-0.1023145796730D-7	 0.1333217665170D-6
55	42	-0.1128134251870D-6	-0.3536169236460D-7
55	43	 0.1115569022240D-6	-0.3155552233910D-7
55	44	-0.7714484113789D-7	-0.7345755871920D-7
55	45	 0.4067738439070D-7	 0.2697523789670D-7
55	46	-0.8198571440820D-7	-0.5993695548070D-7
55	47	 0.3228707727810D-7	 0.1407451010940D-6
55	48	 0.9812214236550D-7	-0.6260180685930D-7
55	49	 0.7753672524320D-7	 0.1142899515640D-6
55	50	 0.5342461453340D-7	-0.2526427399740D-7
55	51	 0.7497328529140D-7	-0.1739675984560D-6
55	52	 0.3371160994060D-7	-0.4554869170880D-7
55	53	-0.3638991601360D-7	 0.9370562787500D-9
55	54	 0.9298185014640D-7	 0.3483670818660D-7
55	55	-0.7454961896160D-7	-0.1229724161960D-8
56	0	 0.5807726328560D-8	 0.0000000000000D+0
56	1	-0.4367723837990D-7	-0.1143869378240D-6
56	2	-0.1372381957270D-7	 0.4149051095940D-7
56	3	-0.4057118762600D-7	-0.3660789858040D-7
56	4	-0.2276238349160D-7	-0.1540438820520D-6
56	5	-0.1093185494830D-6	 0.1079048845560D-6
56	6	 0.5486459547360D-7	-0.2067711887990D-8
56	7	 0.1373823955480D-6	 0.1305040881980D-6
56	8	-0.4325629507060D-7	-0.1769423623010D-7
56	9	-0.4216720623980D-7	-0.1545145750210D-6
56	10	-0.1094769970210D-6	-0.1840333813630D-7
56	11	 0.5264604437260D-7	-0.6136123980350D-8
56	12	 0.2183427368300D-8	-0.1659805953560D-7
56	13	 0.5568364980710D-8	-0.2552725537870D-7
56	14	 0.2028087180800D-6	 0.8234979333800D-7
56	15	-0.8727166764000D-7	-0.3854850135210D-7
56	16	-0.2551758651720D-7	 0.1805714748480D-7
56	17	 0.4816681000570D-7	 0.9130969220560D-7
56	18	-0.2241748990080D-7	-0.4281605087990D-7
56	19	 0.2974042308740D-7	-0.5759144569770D-7
56	20	 0.4171551562390D-8	 0.5409485785890D-7
56	21	-0.1479910690640D-6	-0.8483626760849D-7
56	22	 0.6923357145250D-7	 0.1173834249430D-6
56	23	-0.1358614569200D-6	 0.1718826970790D-6
56	24	 0.9959133103180D-7	-0.2891739675510D-8
56	25	 0.9125539037240D-8	-0.8916847208340D-7
56	26	-0.2197416568270D-7	-0.1182157934490D-6
56	27	 0.3607519033870D-7	-0.1094126988650D-6
56	28	-0.6879207680950D-7	 0.1049515795320D-7
56	29	-0.5613993011450D-7	-0.8835146411670D-7
56	30	 0.1769197817260D-6	 0.1171939592350D-6
56	31	-0.2110514618090D-6	-0.3930323562500D-8
56	32	 0.9310206905760D-7	-0.4153813801300D-7
56	33	-0.1405829310400D-6	 0.5884314429550D-7
56	34	-0.6696650857160D-7	-0.7570858676019D-8
56	35	-0.8183420374789D-7	-0.1154146998960D-6
56	36	 0.3113605976550D-7	-0.6582538955080D-7
56	37	-0.1154642267420D-7	-0.1078501824220D-6
56	38	 0.5407756924240D-7	 0.7268560796250D-7
56	39	-0.4044717292050D-7	 0.5452767611760D-7
56	40	-0.5326691099320D-7	-0.3992052864690D-7
56	41	-0.3349056444210D-7	-0.2514004469970D-7
56	42	-0.4614118466100D-7	 0.1228820024430D-6
56	43	-0.5307118500270D-7	 0.1146878272060D-6
56	44	 0.1123432083830D-6	 0.7399070027390D-7
56	45	 0.4329673593420D-7	-0.4620246734480D-7
56	46	-0.9946348624419D-7	-0.3903402660190D-7
56	47	-0.5259239105290D-8	 0.7762976414400D-7
56	48	-0.1461930649380D-6	-0.1108119839030D-6
56	49	-0.2860455989070D-7	 0.3094946575480D-7
56	50	-0.1684924232710D-6	 0.1201604451820D-7
56	51	-0.1159989526980D-6	 0.1354761280200D-7
56	52	 0.3668058363820D-7	 0.4400009038660D-7
56	53	 0.2946138542890D-7	-0.2997953473040D-7
56	54	 0.4509243903110D-7	 0.1024093038560D-6
56	55	-0.1154994488200D-6	 0.9419121303939D-7
56	56	 0.5925289478340D-7	-0.6435682777080D-7
57	0	 0.3184667871100D-7	 0.0000000000000D+0
57	1	-0.4076352120390D-7	 0.2238104611580D-7
57	2	 0.6414799752390D-7	 0.1085240754110D-6
57	3	 0.4796410243380D-7	-0.7946853038380D-7
57	4	-0.6071269203110D-7	 0.4386948825820D-7
57	5	-0.5811789376400D-7	-0.8652137147930D-7
57	6	 0.7709799806330D-7	 0.8624101989440D-8
57	7	-0.2256130424910D-6	 0.6080814604950D-8
57	8	 0.7548093855219D-7	-0.6362114290009D-7
57	9	-0.8235848591650D-7	 0.1549200661520D-7
57	10	 0.2550237096980D-7	-0.2002397460790D-7
57	11	 0.3034735566610D-7	-0.5664130745020D-7
57	12	-0.4656920257360D-7	-0.3947188338140D-7
57	13	 0.1219568296320D-7	-0.7983084795070D-7
57	14	-0.1350189864070D-6	-0.1427608200450D-6
57	15	-0.1184696629680D-6	-0.5741533210620D-7
57	16	-0.4702979958860D-7	-0.4667477992640D-7
57	17	-0.7628297312010D-7	 0.1777699806610D-7
57	18	 0.1239826293790D-6	-0.7996738930969D-7
57	19	 0.6111399220270D-7	 0.8473084124870D-7
57	20	-0.1283101182370D-6	 0.1291007407320D-7
57	21	-0.2582047944170D-7	 0.1890558587170D-6
57	22	-0.9236372187080D-7	 0.2387058325160D-7
57	23	 0.4406294528400D-7	 0.4804570678630D-7
57	24	 0.6514677012560D-7	-0.8242798295809D-8
57	25	-0.6999550847970D-7	 0.4003628934650D-7
57	26	 0.5087590170490D-7	 0.4134821056670D-7
57	27	-0.9045642468520D-7	 0.6824017062070D-7
57	28	 0.1150400876850D-7	-0.7606066871550D-7
57	29	-0.1554668440660D-7	 0.6400314281260D-7
57	30	 0.1517758779000D-7	-0.1993740510670D-7
57	31	-0.1531172516970D-6	-0.1082520418580D-6
57	32	 0.7947614049160D-7	-0.1252838008830D-6
57	33	-0.3989039592820D-7	 0.4340067149840D-7
57	34	 0.2746486872290D-7	 0.1181600183520D-7
57	35	-0.2632008040960D-7	 0.1154984390320D-6
57	36	-0.1338401481830D-7	 0.1332360724600D-7
57	37	-0.7666527914350D-8	-0.6459974845390D-7
57	38	 0.1845846218140D-7	-0.3416956218780D-7
57	39	-0.1696434747970D-6	 0.7753256376540D-7
57	40	-0.1620968263660D-6	-0.1193609630700D-6
57	41	 0.1420810825830D-7	 0.2598058554820D-7
57	42	-0.5455025129100D-7	-0.1583329461430D-6
57	43	 0.9864890779269D-8	-0.7462630400000D-7
57	44	 0.3622563375060D-7	 0.1289135951910D-7
57	45	 0.1775735071590D-7	-0.1374531458750D-7
57	46	 0.4367779679530D-7	-0.1026948891370D-6
57	47	 0.7598034559939D-8	 0.7046076876550D-8
57	48	 0.6142252206290D-7	-0.2610810418410D-7
57	49	 0.2080931664800D-6	 0.4798564634670D-7
57	50	-0.1159963292700D-6	-0.5357659169140D-7
57	51	-0.7491416732680D-7	-0.6030047928590D-7
57	52	 0.2260710709330D-7	-0.1096457461110D-6
57	53	-0.7898731024150D-7	-0.4829644417160D-7
57	54	 0.4809492952360D-7	 0.2270174502870D-7
57	55	-0.1047791787020D-6	-0.3615342954500D-9
57	56	 0.4597817169340D-7	 0.1668279418940D-7
57	57	 0.3366597839120D-7	 0.2404564249450D-6
58	0	 0.5104493316060D-7	 0.0000000000000D+0
58	1	 0.9047349083829D-7	-0.1153937758390D-6
58	2	 0.1161481142270D-6	-0.1180925408350D-6
58	3	-0.5217601913890D-7	-0.7409240130210D-8
58	4	 0.9568586414359D-7	-0.8017538475480D-7
58	5	 0.2171881349630D-6	 0.1299594441070D-6
58	6	-0.6367711342540D-7	 0.1647379044450D-6
58	7	 0.5456793313470D-7	-0.5007983728150D-7
58	8	-0.1612746576050D-6	-0.1079873291030D-6
58	9	 0.6763866573510D-7	-0.1701611115850D-6
58	10	 0.4539169242950D-7	 0.5689064345570D-7
58	11	-0.9296159002910D-7	-0.2539632746430D-7
58	12	-0.3117136388770D-7	 0.3296377071750D-7
58	13	-0.1464411778050D-6	 0.7160691608350D-7
58	14	 0.3211042224520D-7	 0.1588411687770D-6
58	15	-0.1030998904830D-9	-0.1498118294280D-6
58	16	-0.1012192383560D-8	-0.6813918462270D-8
58	17	-0.1137293128200D-6	-0.3344232404660D-7
58	18	 0.1110896892710D-6	 0.2526067158710D-7
58	19	-0.7728964920440D-7	 0.2278729548960D-7
58	20	 0.2336281250000D-7	 0.1139596054870D-6
58	21	 0.2095327803400D-8	-0.5657084827630D-7
58	22	 0.9271957493900D-7	-0.7334140354340D-7
58	23	-0.3097077909920D-7	 0.1471635169610D-7
58	24	-0.3749884910900D-7	-0.2219625668420D-6
58	25	-0.8853874835380D-8	 0.9417297721330D-7
58	26	 0.1087621297630D-6	 0.4450051556950D-7
58	27	-0.7053463488340D-7	-0.3435350896810D-7
58	28	-0.2496715449130D-7	 0.2233393750190D-9
58	29	-0.1584579203840D-7	-0.7691783117630D-7
58	30	-0.7623516575929D-8	 0.5182081636420D-7
58	31	-0.7739998321970D-7	 0.7962613442330D-7
58	32	 0.5777018266820D-7	-0.3086482438450D-7
58	33	 0.4408205327700D-7	-0.4737739102080D-7
58	34	 0.9314396025379D-8	-0.7821098368800D-8
58	35	 0.6458783751570D-7	 0.3789908013050D-7
58	36	 0.1764221631840D-7	 0.1962611145530D-7
58	37	 0.1147499562930D-6	-0.6121561346120D-7
58	38	 0.2850254857920D-7	 0.8854452610239D-8
58	39	 0.3227953316100D-7	 0.5121087578670D-7
58	40	 0.7337215869490D-9	-0.3873401582820D-7
58	41	-0.1509042132850D-7	 0.6717826828820D-8
58	42	 0.8626893816910D-7	 0.1413599419630D-6
58	43	 0.2552185141770D-7	-0.8571847578990D-7
58	44	 0.6499071121250D-7	-0.4182663366840D-8
58	45	 0.4048203653550D-7	 0.6505926024770D-7
58	46	 0.1943719406600D-7	-0.6569716553420D-7
58	47	-0.5175750500160D-8	-0.1633225522890D-7
58	48	 0.2370068482780D-7	-0.9453513293110D-7
58	49	-0.6669656104590D-7	-0.1017645050220D-6
58	50	 0.9281923819230D-7	 0.1148152441750D-7
58	51	-0.3621042348720D-7	-0.1558985236500D-8
58	52	-0.1866615857500D-9	 0.2122677217170D-7
58	53	 0.6958620494580D-7	 0.4424334576600D-7
58	54	 0.3070809889950D-7	 0.2041920557010D-8
58	55	-0.9842585162280D-7	 0.5405668822430D-7
58	56	-0.3295111220960D-7	-0.4728717289400D-7
58	57	-0.8928954865650D-7	-0.1340412185910D-6
58	58	 0.2718775274640D-7	-0.2965183655140D-7
59	0	 0.9363432893670D-7	 0.0000000000000D+0
59	1	-0.1499873017130D-6	 0.1957001214110D-7
59	2	-0.1018874559950D-6	 0.1074311955830D-6
59	3	-0.9417569132320D-7	-0.4974204169750D-7
59	4	 0.3843083401940D-7	 0.2019041338240D-8
59	5	-0.3041651483430D-6	 0.1132136043690D-7
59	6	-0.4300874307330D-8	-0.1048125663490D-6
59	7	-0.1939031783020D-6	 0.6081828927720D-8
59	8	 0.1639987009690D-6	 0.1843258690860D-6
59	9	 0.7670389399530D-7	 0.8951274002139D-7
59	10	-0.1775637404990D-6	-0.3610704590960D-7
59	11	 0.4740084027990D-7	 0.3787343244600D-8
59	12	-0.8352054932480D-7	 0.2036627607640D-7
59	13	-0.9289361849410D-7	-0.8069192729990D-7
59	14	 0.8197068734180D-7	 0.5620916383420D-8
59	15	-0.1409466709020D-6	-0.1049087112740D-6
59	16	 0.7768611531310D-7	 0.1886957583040D-6
59	17	 0.3283080187240D-7	 0.1672402335500D-6
59	18	 0.3430360394510D-7	-0.3479593084470D-7
59	19	 0.5666772711760D-7	-0.5169666618520D-7
59	20	-0.7689392600950D-7	 0.6969162310330D-7
59	21	 0.5970657876550D-8	 0.7600059767930D-7
59	22	 0.1018359972360D-7	-0.9283644126650D-7
59	23	-0.3215506821420D-8	-0.7386392320590D-7
59	24	-0.7415376264350D-7	 0.1674331579210D-6
59	25	-0.4194606630510D-7	 0.6204635671570D-7
59	26	-0.3494280148290D-7	-0.7528666121489D-7
59	27	 0.3025878642680D-7	 0.7721597349420D-7
59	28	-0.4502921660350D-7	 0.4081296475620D-7
59	29	-0.5617635130950D-7	 0.7025537541480D-7
59	30	-0.1398948913580D-7	-0.7738663700530D-7
59	31	-0.1217401882560D-6	 0.5500226894220D-7
59	32	 0.6701534151450D-7	-0.4913720473290D-7
59	33	 0.1767673554390D-6	 0.3985903283120D-7
59	34	-0.3268104655430D-8	 0.1163238069030D-6
59	35	 0.7507513412500D-8	-0.1186374593590D-6
59	36	 0.2211790559600D-7	 0.1731345852760D-6
59	37	-0.1624214165590D-6	-0.1276701536020D-6
59	38	 0.3442539318720D-7	 0.2850027508360D-7
59	39	-0.9017089034200D-7	 0.4125213569930D-7
59	40	-0.5252996359000D-7	-0.1075295650820D-6
59	41	 0.6930324195550D-7	 0.5488738912740D-8
59	42	 0.2709009089310D-8	-0.9617834098830D-8
59	43	 0.5602443390700D-7	 0.1073724351780D-6
59	44	-0.6098150324900D-8	-0.8008111474560D-7
59	45	-0.2387445101240D-7	 0.1172740060670D-6
59	46	-0.4238082467830D-7	-0.6617947034930D-7
59	47	 0.3897637802810D-7	 0.6769211875769D-7
59	48	 0.1629460049700D-7	 0.3771052963940D-7
59	49	 0.8243779081980D-7	 0.1125742269720D-7
59	50	-0.1115759569610D-6	-0.3737427455310D-7
59	51	 0.2562300145640D-7	-0.5381694869360D-7
